fundcode,name,jzrq,dwjz,gsz,gszzl,gztime,fetch_time
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1732,0.05,2026-05-20 11:30,2026-05-20 12:45:17
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4735,-0.09,2026-05-20 11:30,2026-05-20 12:45:17
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1503,-0.18,2026-05-20 11:30,2026-05-20 12:45:17
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1732,0.05,2026-05-20 11:30,2026-05-20 12:45:37
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4735,-0.09,2026-05-20 11:30,2026-05-20 12:45:37
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1503,-0.18,2026-05-20 11:30,2026-05-20 12:45:37
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1732,0.05,2026-05-20 11:30,2026-05-20 12:45:57
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4735,-0.09,2026-05-20 11:30,2026-05-20 12:45:57
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1503,-0.18,2026-05-20 11:30,2026-05-20 12:45:57
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1503,-0.18,2026-05-20 11:30,2026-05-20 13:00:43
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7864,-0.09,2026-05-20 11:30,2026-05-20 13:00:43
011120,富国创新科技混合C,2026-05-19,4.5970,4.6191,0.48,2026-05-20 11:30,2026-05-20 13:00:43
001701,国联产业升级混合,2026-05-19,3.1500,3.1335,-0.52,2026-05-20 11:30,2026-05-20 13:00:43
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1261,-0.34,2026-05-20 11:30,2026-05-20 13:00:43
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4734,-0.09,2026-05-20 11:30,2026-05-20 13:00:43
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0005,-0.55,2026-05-20 11:30,2026-05-20 13:00:43
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9378,-0.09,2026-05-20 11:30,2026-05-20 13:00:43
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8060,-0.84,2026-05-20 11:30,2026-05-20 13:00:43
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4046,-0.60,2026-05-20 11:30,2026-05-20 13:00:43
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.4773,0.90,2026-05-20 11:30,2026-05-20 13:00:43
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2103,0.18,2026-05-20 11:30,2026-05-20 13:00:43
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6011,0.90,2026-05-20 11:30,2026-05-20 13:00:43
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5573,-0.11,2026-05-20 11:30,2026-05-20 13:00:43
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8640,0.25,2026-05-20 11:30,2026-05-20 13:00:43
011474,工银信息产业混合C,2026-05-19,5.1860,5.1885,0.05,2026-05-20 11:30,2026-05-20 13:00:43
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3142,0.41,2026-05-20 11:30,2026-05-20 13:00:43
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1732,0.05,2026-05-20 11:30,2026-05-20 13:00:43
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9592,-0.36,2026-05-20 11:30,2026-05-20 13:00:43
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,1.9979,-1.49,2026-05-20 11:30,2026-05-20 13:00:43
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1106,-0.89,2026-05-20 11:30,2026-05-20 13:00:43
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0064,-0.55,2026-05-20 11:30,2026-05-20 13:00:43
000263,工银信息产业混合A,2026-05-19,5.3230,5.3256,0.05,2026-05-20 11:30,2026-05-20 13:00:43
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8957,-1.41,2026-05-20 11:30,2026-05-20 13:00:43
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2654,0.85,2026-05-20 11:30,2026-05-20 13:00:43
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:00:43
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5084,-1.55,2026-05-20 11:30,2026-05-20 13:00:43
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:00:43
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.2799,3.16,2026-05-20 11:30,2026-05-20 13:00:43
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2666,-1.16,2026-05-20 11:30,2026-05-20 13:00:43
014162,万家人工智能混合C,2026-05-19,4.2559,4.3258,1.64,2026-05-20 11:30,2026-05-20 13:00:43
017470,嘉实上证科创板芯片ETF发起联接C,2026-05-19,2.8924,2.9766,2.91,2026-05-20 11:30,2026-05-20 13:00:43
000595,嘉实泰和混合,2026-05-19,3.8900,3.8615,-0.73,2026-05-20 11:30,2026-05-20 13:00:43
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6802,3.30,2026-05-20 11:30,2026-05-20 13:00:43
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0688,-0.48,2026-05-20 11:30,2026-05-20 13:00:43
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4075,3.34,2026-05-20 11:30,2026-05-20 13:00:43
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8876,1.26,2026-05-20 11:30,2026-05-20 13:00:43
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2129,-0.98,2026-05-20 11:30,2026-05-20 13:00:43
016269,建信改革红利股票C,2026-05-19,6.5510,6.5627,0.18,2026-05-20 11:30,2026-05-20 13:00:43
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.6116,0.34,2026-05-20 11:30,2026-05-20 13:00:43
025333,诺安成长混合C,2026-05-19,2.3380,2.4207,3.54,2026-05-20 11:30,2026-05-20 13:00:43
015897,天弘中证细分化工产业主题ETF联接C,2026-05-19,0.9326,0.9390,0.69,2026-05-20 11:30,2026-05-20 13:00:43
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:00:43
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9386,-0.34,2026-05-20 11:30,2026-05-20 13:00:43
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.4904,3.99,2026-05-20 11:30,2026-05-20 13:00:43
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6215,-0.48,2026-05-20 11:30,2026-05-20 13:00:43
320007,诺安成长混合A,2026-05-19,2.3460,2.4290,3.54,2026-05-20 11:30,2026-05-20 13:00:43
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4141,2.04,2026-05-20 11:30,2026-05-20 13:00:43
017838,博时中债7-10政金债指数C,2026-05-19,1.1439,1.1443,0.0353,2026-05-20 11:30,2026-05-20 13:00:43
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8238,-0.28,2026-05-20 11:30,2026-05-20 13:00:43
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1585,-0.01,2026-05-20 11:30,2026-05-20 13:00:43
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.0884,-0.65,2026-05-20 11:30,2026-05-20 13:00:43
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0763,-0.62,2026-05-20 11:30,2026-05-20 13:00:43
004253,国泰黄金ETF联接C,2026-05-19,3.5275,3.4681,-1.68,2026-05-20 13:00,2026-05-20 13:00:43
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6114,-1.51,2026-05-20 11:30,2026-05-20 13:00:43
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1219,0.00,2026-05-20 11:30,2026-05-20 13:00:43
001595,天弘中证银行ETF联接C,2026-05-19,1.6550,1.6452,-0.59,2026-05-20 11:30,2026-05-20 13:00:43
001593,天弘创业板ETF联接C,2026-05-19,1.5381,1.5389,0.05,2026-05-20 11:30,2026-05-20 13:00:43
005395,泓德臻远回报混合,2026-05-19,1.4488,1.4440,-0.33,2026-05-20 11:30,2026-05-20 13:00:43
002671,万家沪深300指数增强C,2026-05-19,2.0486,2.0429,-0.28,2026-05-20 11:30,2026-05-20 13:00:43
519674,银河创新成长混合A,2026-05-19,12.0204,12.3945,3.11,2026-05-20 11:30,2026-05-20 13:00:43
014143,银河创新成长混合C,2026-05-19,11.7036,12.0679,3.11,2026-05-20 11:30,2026-05-20 13:00:43
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5245,-0.12,2026-05-20 11:30,2026-05-20 13:00:43
005661,嘉实资源精选股票C,2026-05-19,4.7661,4.7331,-0.69,2026-05-20 11:30,2026-05-20 13:00:43
019000,万家趋势领先混合C,2026-05-19,2.1074,2.0875,-0.94,2026-05-20 11:30,2026-05-20 13:00:43
005711,永赢惠添利灵活配置混合,2026-05-19,2.1524,2.1439,-0.39,2026-05-20 11:30,2026-05-20 13:00:43
011261,金鹰新能源混合C,2026-05-19,1.5387,1.5506,0.77,2026-05-20 11:30,2026-05-20 13:00:43
012709,东方红中证红利低波动指数C,2026-05-19,1.3472,1.3356,-0.86,2026-05-20 11:30,2026-05-20 13:00:43
011103,天弘中证光伏产业指数C,2026-05-19,0.9389,0.9452,0.67,2026-05-20 11:30,2026-05-20 13:00:43
015642,银华数字经济股票发起式C,2026-05-19,2.0982,2.1273,1.39,2026-05-20 11:30,2026-05-20 13:00:43
025163,长盛积极配置债券C,2026-05-19,1.5046,1.5046,0.00,2026-05-20 11:30,2026-05-20 13:00:43
017193,天弘中证工业有色金属主题ETF发起联接C,2026-05-19,1.8170,1.8048,-0.67,2026-05-20 11:30,2026-05-20 13:00:43
019261,富国恒生红利ETF联接C,2026-05-19,1.3480,1.3398,-0.61,2026-05-20 11:30,2026-05-20 13:00:43
008929,宏利消费红利指数C,2026-05-19,1.4441,1.4347,-0.65,2026-05-20 11:30,2026-05-20 13:00:43
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5629,-0.37,2026-05-20 11:30,2026-05-20 13:00:43
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4065,-0.37,2026-05-20 11:30,2026-05-20 13:00:43
519697,交银优势行业混合,2026-05-19,5.6550,5.6606,0.10,2026-05-20 11:30,2026-05-20 13:00:43
050026,博时医疗保健行业混合A,2026-05-19,2.3630,2.3443,-0.79,2026-05-20 11:30,2026-05-20 13:00:43
003096,中欧医疗健康混合C,2026-05-19,1.5712,1.5582,-0.82,2026-05-20 11:30,2026-05-20 13:00:43
001632,天弘中证食品饮料ETF联接C,2026-05-19,1.9173,1.9188,0.08,2026-05-20 11:30,2026-05-20 13:00:43
000251,工银金融地产混合A,2026-05-19,2.7730,2.7541,-0.68,2026-05-20 11:30,2026-05-20 13:00:43
005827,易方达蓝筹精选混合,2026-05-19,1.6507,1.6495,-0.07,2026-05-20 11:30,2026-05-20 13:00:43
013478,华宝中证金融科技主题ETF发起式联接C,2026-05-19,0.9724,0.9573,-1.55,2026-05-20 11:30,2026-05-20 13:00:43
023573,万家中证港股通央企红利ETF联接C,2026-05-19,1.1365,1.1307,-0.51,2026-05-20 11:30,2026-05-20 13:00:43
005918,天弘沪深300ETF联接C,2026-05-19,1.5033,1.4991,-0.28,2026-05-20 11:30,2026-05-20 13:00:43
004997,广发高端制造股票A,2026-05-19,1.5814,1.5720,-0.60,2026-05-20 11:30,2026-05-20 13:00:43
001679,前海开源中国稀缺资产混合A,2026-05-19,1.7880,1.7813,-0.37,2026-05-20 11:30,2026-05-20 13:00:43
020741,华泰保兴安悦债券C,2026-05-19,1.1356,1.1421,0.57,2026-05-20 11:30,2026-05-20 13:00:43
018490,万家中证工业有色金属主题ETF发起式联接C,2026-05-19,1.6899,1.6785,-0.67,2026-05-20 11:30,2026-05-20 13:00:43
260108,景顺长城新兴成长混合A,2026-05-19,1.5030,1.4988,-0.28,2026-05-20 11:30,2026-05-20 13:00:43
006229,中欧医疗创新股票C,2026-05-19,1.2573,1.2536,-0.30,2026-05-20 11:30,2026-05-20 13:00:43
110011,易方达优质精选混合(QDII),2026-05-19,4.6007,4.6038,0.07,2026-05-20 11:30,2026-05-20 13:00:43
002079,前海开源中国稀缺资产混合C,2026-05-19,1.8620,1.8550,-0.37,2026-05-20 11:30,2026-05-20 13:00:43
001178,前海开源再融资股票,2026-05-19,1.4510,1.4458,-0.36,2026-05-20 11:30,2026-05-20 13:00:43
014674,富国中证港股通互联网ETF发起式联接C,2026-05-19,0.7511,0.7425,-1.14,2026-05-20 11:30,2026-05-20 13:00:43
001875,前海开源沪港深优势精选混合A,2026-05-19,1.5240,1.5186,-0.36,2026-05-20 11:30,2026-05-20 13:00:43
011871,前海开源沪港深优势精选混合C,2026-05-19,0.6050,0.6028,-0.36,2026-05-20 11:30,2026-05-20 13:00:43
010718,前海开源优质企业6个月持有混合C,2026-05-19,0.5153,0.5135,-0.34,2026-05-20 11:30,2026-05-20 13:00:43
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5386,-1.55,2026-05-20 11:30,2026-05-20 13:00:43
012414,招商中证白酒指数(LOF)C,2026-05-19,0.5785,0.5805,0.35,2026-05-20 11:30,2026-05-20 13:00:43
001102,前海开源国家比较优势混合A,2026-05-19,2.2250,2.2153,-0.44,2026-05-20 11:30,2026-05-20 13:00:43
000831,工银医疗保健股票,2026-05-19,2.7160,2.6925,-0.87,2026-05-20 11:30,2026-05-20 13:00:43
012997,鹏华优选回报混合C,2026-05-19,0.6176,0.6141,-0.57,2026-05-20 11:30,2026-05-20 13:00:43
004851,广发医疗保健股票A,2026-05-19,1.7479,1.7352,-0.73,2026-05-20 11:30,2026-05-20 13:00:43
501058,汇添富中证新能源汽车产业指数(LOF)C,2026-05-19,2.6312,2.6638,1.24,2026-05-20 11:30,2026-05-20 13:00:43
161725,招商中证白酒指数(LOF)A,2026-05-19,0.5813,0.5834,0.35,2026-05-20 11:30,2026-05-20 13:00:43
519915,富国消费主题混合A,2026-05-19,1.9770,1.9654,-0.59,2026-05-20 11:30,2026-05-20 13:00:43
010160,广发高端制造股票C,2026-05-19,1.5464,1.5372,-0.60,2026-05-20 11:30,2026-05-20 13:00:43
012043,鹏华酒C,2026-05-19,0.4668,0.4693,0.54,2026-05-20 11:30,2026-05-20 13:00:43
016843,嘉实中证全指证券公司ETF发起联接C,2026-05-19,1.1295,1.1190,-0.93,2026-05-20 11:30,2026-05-20 13:00:43
018380,万家储能电池ETF联接C,2026-05-19,1.3267,1.3390,0.93,2026-05-20 11:30,2026-05-20 13:00:43
001156,申万菱信新能源汽车主题灵活配置混合A,2026-05-19,3.2480,3.3326,2.60,2026-05-20 11:30,2026-05-20 13:00:43
021760,中欧中证港股通创新药指数发起C,2026-05-19,1.2687,1.2635,-0.41,2026-05-20 11:30,2026-05-20 13:00:43
013128,汇添富恒生科技ETF联接发起式(QDII)C,2026-05-19,0.7628,0.7640,0.15,2026-05-20 12:00,2026-05-20 13:00:43
001717,工银前沿医疗股票A,2026-05-19,2.9010,2.8752,-0.89,2026-05-20 11:30,2026-05-20 13:00:43
010685,工银前沿医疗股票C,2026-05-19,2.8090,2.7840,-0.89,2026-05-20 11:30,2026-05-20 13:00:43
012863,汇添富中证电池主题ETF发起式联接C,2026-05-19,0.9100,0.9302,2.22,2026-05-20 11:30,2026-05-20 13:00:43
003095,中欧医疗健康混合A,2026-05-19,1.6520,1.6369,-0.92,2026-05-20 11:30,2026-05-20 13:00:43
001553,天弘中证证券保险C,2026-05-19,0.9957,0.9860,-0.97,2026-05-20 11:30,2026-05-20 13:00:43
022739,申万菱信新能源汽车主题灵活配置混合C,2026-05-19,3.1990,3.2823,2.60,2026-05-20 11:30,2026-05-20 13:00:43
023639,国泰A股电网设备ETF联接C,2026-05-19,2.1542,2.1503,-0.18,2026-05-20 11:30,2026-05-20 13:01:03
017103,大摩数字经济混合C,2026-05-19,3.9413,3.9378,-0.09,2026-05-20 11:30,2026-05-20 13:01:03
022365,永赢科技智选混合发起C,2026-05-19,5.1708,5.1732,0.05,2026-05-20 11:30,2026-05-20 13:01:03
005885,金鹰信息产业股票C,2026-05-19,5.4285,5.4773,0.90,2026-05-20 11:30,2026-05-20 13:01:03
025491,平安中证卫星产业指数C,2026-05-19,1.2249,1.2129,-0.98,2026-05-20 11:30,2026-05-20 13:01:03
025422,浦银安盛数字经济混合C,2026-05-19,2.1333,2.1261,-0.34,2026-05-20 11:30,2026-05-20 13:01:03
010364,鹏华空天军工指数(LOF)C,2026-05-19,1.1206,1.1106,-0.89,2026-05-20 11:30,2026-05-20 13:01:03
018185,万家先进制造混合发起式C,2026-05-19,1.4131,1.4046,-0.60,2026-05-20 11:30,2026-05-20 13:01:03
025833,天弘电网设备特高压指数C,2026-05-19,1.4748,1.4734,-0.09,2026-05-20 11:30,2026-05-20 13:01:03
020256,中欧中证机器人指数发起C,2026-05-19,1.8213,1.8060,-0.84,2026-05-20 11:30,2026-05-20 13:01:03
164205,天弘文化新兴产业股票A,2026-05-19,4.2966,4.3142,0.41,2026-05-20 11:30,2026-05-20 13:01:03
026623,招商上证科创板芯片设计主题指数发起式C,2026-05-19,1.2548,1.2654,0.85,2026-05-20 11:30,2026-05-20 13:01:03
320022,诺安研究精选股票A,2026-05-19,3.0230,3.0064,-0.55,2026-05-20 11:30,2026-05-20 13:01:03
020900,天弘中证全指通信设备指数发起C,2026-05-19,3.7899,3.7864,-0.09,2026-05-20 11:30,2026-05-20 13:01:03
000136,民生加银策略精选混合A,2026-05-19,4.9772,4.9592,-0.36,2026-05-20 11:30,2026-05-20 13:01:03
005911,广发双擎升级混合A,2026-05-19,2.5601,2.5573,-0.11,2026-05-20 11:30,2026-05-20 13:01:03
016531,鹏华碳中和主题混合C,2026-05-19,2.0281,1.9979,-1.49,2026-05-20 11:30,2026-05-20 13:01:03
018125,永赢先进制造智选混合发起C,2026-05-19,2.5478,2.5084,-1.55,2026-05-20 11:30,2026-05-20 13:01:03
003853,金鹰信息产业股票A,2026-05-19,5.5512,5.6011,0.90,2026-05-20 11:30,2026-05-20 13:01:03
004409,招商深证TMT50ETF联接C,2026-05-19,3.6390,3.6215,-0.48,2026-05-20 11:30,2026-05-20 13:01:03
000043,嘉实美国成长股票人民币,2026-05-18,6.2610,6.2229,-0.61,2026-05-20 04:00,2026-05-20 13:01:03
014162,万家人工智能混合C,2026-05-19,4.2559,4.3258,1.64,2026-05-20 11:30,2026-05-20 13:01:03
519126,浦银安盛新经济结构混合A,2026-05-19,2.5723,2.5629,-0.37,2026-05-20 11:30,2026-05-20 13:01:03
001630,天弘中证计算机ETF联接C,2026-05-19,0.9085,0.8957,-1.41,2026-05-20 11:30,2026-05-20 13:01:03
011120,富国创新科技混合C,2026-05-19,4.5970,4.6191,0.48,2026-05-20 11:30,2026-05-20 13:01:03
023896,天弘上证科创板综合指数增强C,2026-05-19,1.8640,1.8876,1.26,2026-05-20 11:30,2026-05-20 13:01:03
000263,工银信息产业混合A,2026-05-19,5.3230,5.3256,0.05,2026-05-20 11:30,2026-05-20 13:01:03
001298,金鹰民族新兴混合A,2026-05-19,2.6513,2.6114,-1.51,2026-05-20 11:30,2026-05-20 13:01:03
019118,景顺长城纳斯达克科技ETF联接(QDII)E人民币,2026-05-18,2.7060,2.6899,-0.59,2026-05-20 04:00,2026-05-20 13:01:03
023829,万家中证半导体材料设备主题ETF发起式联接C,2026-05-19,2.3296,2.4075,3.34,2026-05-20 11:30,2026-05-20 13:01:03
020065,西部利得科技创新混合C,2026-05-19,2.0787,2.0688,-0.48,2026-05-20 11:30,2026-05-20 13:01:03
025949,诺安研究精选股票C,2026-05-19,3.0170,3.0005,-0.55,2026-05-20 11:30,2026-05-20 13:01:03
320007,诺安成长混合A,2026-05-19,2.3460,2.4290,3.54,2026-05-20 11:30,2026-05-20 13:01:03
018124,永赢先进制造智选混合发起A,2026-05-19,2.5785,2.5386,-1.55,2026-05-20 11:30,2026-05-20 13:01:03
011613,华夏科创50ETF联接C,2026-05-19,1.3858,1.4141,2.04,2026-05-20 11:30,2026-05-20 13:01:03
000595,嘉实泰和混合,2026-05-19,3.8900,3.8615,-0.73,2026-05-20 11:30,2026-05-20 13:01:03
019548,招商纳斯达克100ETF发起式联接(QDII)C,2026-05-18,1.5427,1.5338,-0.58,2026-05-20 04:00,2026-05-20 13:01:03
003494,富国天惠成长混合(LOF)C,2026-05-19,3.1088,3.0884,-0.65,2026-05-20 11:30,2026-05-20 13:01:03
011474,工银信息产业混合C,2026-05-19,5.1860,5.1885,0.05,2026-05-20 11:30,2026-05-20 13:01:03
017522,富国北证50成份指数C,2026-05-19,1.2815,1.2666,-1.16,2026-05-20 11:30,2026-05-20 13:01:03
020483,中欧中证芯片产业指数发起C,2026-05-19,3.1794,3.2799,3.16,2026-05-20 11:30,2026-05-20 13:01:03
025333,诺安成长混合C,2026-05-19,2.3380,2.4207,3.54,2026-05-20 11:30,2026-05-20 13:01:03
023519,国投瑞银上证科创板200指数发起式C,2026-05-19,1.8594,1.8640,0.25,2026-05-20 11:30,2026-05-20 13:01:03
020465,招商中证半导体产业ETF发起式联接C,2026-05-19,3.3565,3.4904,3.99,2026-05-20 11:30,2026-05-20 13:01:03
519767,交银科技创新灵活配置混合A,2026-05-19,2.8317,2.8238,-0.28,2026-05-20 11:30,2026-05-20 13:01:03
014143,银河创新成长混合C,2026-05-19,11.7036,12.0679,3.11,2026-05-20 11:30,2026-05-20 13:01:03
001071,华安媒体互联网混合A,2026-05-19,4.4230,4.4065,-0.37,2026-05-20 11:30,2026-05-20 13:01:03
022486,国金中证A500指数增强C,2026-05-19,1.5264,1.5245,-0.12,2026-05-20 11:30,2026-05-20 13:01:03
001701,国联产业升级混合,2026-05-19,3.1500,3.1335,-0.52,2026-05-20 11:30,2026-05-20 13:01:03
014419,西部利得CES芯片指数增强C,2026-05-19,1.6265,1.6802,3.30,2026-05-20 11:30,2026-05-20 13:01:03
014642,摩根新兴动力混合C,2026-05-19,12.5686,12.6116,0.34,2026-05-20 11:30,2026-05-20 13:01:03
519674,银河创新成长混合A,2026-05-19,12.0204,12.3945,3.11,2026-05-20 11:30,2026-05-20 13:01:03
001224,中邮新思路灵活配置混合A,2026-05-19,3.9520,3.9386,-0.34,2026-05-20 11:30,2026-05-20 13:01:03
024751,兴业上证科创板人工智能指数C,2026-05-19,1.2081,1.2103,0.18,2026-05-20 11:30,2026-05-20 13:01:03
002671,万家沪深300指数增强C,2026-05-19,2.0486,2.0429,-0.28,2026-05-20 11:30,2026-05-20 13:01:03
015642,银华数字经济股票发起式C,2026-05-19,2.0982,2.1273,1.39,2026-05-20 11:30,2026-05-20 13:01:03
020457,平安上证红利低波动指数C,2026-05-19,1.0830,1.0763,-0.62,2026-05-20 11:30,2026-05-20 13:01:03
016269,建信改革红利股票C,2026-05-19,6.5510,6.5627,0.18,2026-05-20 11:30,2026-05-20 13:01:03
004253,国泰黄金ETF联接C,2026-05-19,3.5275,3.4681,-1.68,2026-05-20 13:00,2026-05-20 13:01:03
017838,博时中债7-10政金债指数C,2026-05-19,1.1439,1.1443,0.0353,2026-05-20 11:30,2026-05-20 13:01:03
020741,华泰保兴安悦债券C,2026-05-19,1.1356,1.1421,0.57,2026-05-20 11:30,2026-05-20 13:01:03
010310,德邦锐裕利率债债券C,2026-05-19,1.1219,1.1219,0.00,2026-05-20 11:30,2026-05-20 13:01:03
021970,平安5-10年期政策性金融债债券E,2026-05-19,1.1586,1.1586,0.00,2026-05-20 11:30,2026-05-20 13:01:03
005918,天弘沪深300ETF联接C,2026-05-19,1.5033,1.4991,-0.28,2026-05-20 11:30,2026-05-20 13:01:03
019000,万家趋势领先混合C,2026-05-19,2.1074,2.0875,-0.94,2026-05-20 11:30,2026-05-20 13:01:03
011103,天弘中证光伏产业指数C,2026-05-19,0.9389,0.9452,0.67,2026-05-20 11:30,2026-05-20 13:01:03
005661,嘉实资源精选股票C,2026-05-19,4.7661,4.7331,-0.69,2026-05-20 11:30,2026-05-20 13:01:03
003096,中欧医疗健康混合C,2026-05-19,1.5712,1.5582,-0.82,2026-05-20 11:30,2026-05-20 13:01:03
001593,天弘创业板ETF联接C,2026-05-19,1.5381,1.5389,0.05,2026-05-20 11:30,2026-05-20 13:01:03
019261,富国恒生红利ETF联接C,2026-05-19,1.3480,1.3398,-0.61,2026-05-20 11:30,2026-05-20 13:01:03
005711,永赢惠添利灵活配置混合,2026-05-19,2.1524,2.1439,-0.39,2026-05-20 11:30,2026-05-20 13:01:03
011261,金鹰新能源混合C,2026-05-19,1.5387,1.5506,0.77,2026-05-20 11:30,2026-05-20 13:01:03
018490,万家中证工业有色金属主题ETF发起式联接C,2026-05-19,1.6899,1.6785,-0.68,2026-05-20 11:30,2026-05-20 13:01:03
005395,泓德臻远回报混合,2026-05-19,1.4488,1.4440,-0.33,2026-05-20 11:30,2026-05-20 13:01:03
017193,天弘中证工业有色金属主题ETF发起联接C,2026-05-19,1.8170,1.8048,-0.67,2026-05-20 11:30,2026-05-20 13:01:03
004997,广发高端制造股票A,2026-05-19,1.5814,1.5720,-0.60,2026-05-20 11:30,2026-05-20 13:01:03
023573,万家中证港股通央企红利ETF联接C,2026-05-19,1.1365,1.1307,-0.51,2026-05-20 11:30,2026-05-20 13:01:03
260108,景顺长城新兴成长混合A,2026-05-19,1.5030,1.4988,-0.28,2026-05-20 11:30,2026-05-20 13:01:03
001178,前海开源再融资股票,2026-05-19,1.4510,1.4458,-0.36,2026-05-20 11:30,2026-05-20 13:01:03
519697,交银优势行业混合,2026-05-19,5.6550,5.6606,0.10,2026-05-20 11:30,2026-05-20 13:01:03
000251,工银金融地产混合A,2026-05-19,2.7730,2.7541,-0.68,2026-05-20 11:30,2026-05-20 13:01:03
010718,前海开源优质企业6个月持有混合C,2026-05-19,0.5153,0.5135,-0.34,2026-05-20 11:30,2026-05-20 13:01:03
025163,长盛积极配置债券C,2026-05-19,1.5046,1.5046,0.00,2026-05-20 11:30,2026-05-20 13:01:03
110011,易方达优质精选混合(QDII),2026-05-19,4.6007,4.6038,0.07,2026-05-20 11:30,2026-05-20 13:01:03
005827,易方达蓝筹精选混合,2026-05-19,1.6507,1.6495,-0.07,2026-05-20 11:30,2026-05-20 13:01:03
008929,宏利消费红利指数C,2026-05-19,1.4441,1.4348,-0.64,2026-05-20 11:30,2026-05-20 13:01:03
001875,前海开源沪港深优势精选混合A,2026-05-19,1.5240,1.5186,-0.36,2026-05-20 11:30,2026-05-20 13:01:03
001632,天弘中证食品饮料ETF联接C,2026-05-19,1.9173,1.9188,0.08,2026-05-20 11:30,2026-05-20 13:01:03
001595,天弘中证银行ETF联接C,2026-05-19,1.6550,1.6452,-0.59,2026-05-20 11:30,2026-05-20 13:01:03
004851,广发医疗保健股票A,2026-05-19,1.7479,1.7352,-0.73,2026-05-20 11:30,2026-05-20 13:01:03
001102,前海开源国家比较优势混合A,2026-05-19,2.2250,2.2153,-0.44,2026-05-20 11:30,2026-05-20 13:01:03
013478,华宝中证金融科技主题ETF发起式联接C,2026-05-19,0.9724,0.9573,-1.55,2026-05-20 11:30,2026-05-20 13:01:03
014674,富国中证港股通互联网ETF发起式联接C,2026-05-19,0.7511,0.7425,-1.14,2026-05-20 11:30,2026-05-20 13:01:03
